Appliance_ID,Purchase_Date,Appliance_Category,Brand,Purchase_Channel,Region,City,Purchase_Price_INR,Appliance_Age_Years,Household_Size,Daily_Usage_Hours,Annual_Usage_Hours,Usage_Intensity_Score,Service_Calls_Last_12M,Repair_History,Prior_Claims,Extended_Warranty,Claim_Filed,Claim_Outcome,Claim_Amount_INR,Claim_Probability,Claim_Risk_Level,Suggested_Annual_Premium_INR,Customer_Satisfaction
APP-00139,2025-01-25,Refrigerator,Haier,Online Marketplace,South,Kochi,34000,5.4,5,6.1,1933.0,5.1,3,Yes,1,Yes,0,No Claim,0,0.751,High,1500,2.7
APP-00140,2023-03-28,Refrigerator,Godrej,Online Marketplace,North,Delhi,40500,1.8,2,8.3,2886.0,5.1,2,Yes,0,Yes,0,No Claim,0,0.2376,Medium,1300,4.0
APP-00141,2021-02-18,Washing Machine,o general,Unauthorized Reseller,West,Vadodara,18500,3.2,4,4.3,1595.0,3.3,2,Yes,0,Yes,0,No Claim,0,0.3617,Medium,600,4.3
APP-00142,2024-12-22,Washing Machine,Haier,Online Marketplace,North,Chandigarh,21000,2.6,7,4.2,1488.0,4.1,1,Yes,0,No,0,No Claim,0,0.2322,Medium,700,2.2
APP-00143,2021-05-30,Air Conditioner,Blue Star,Authorized Dealer,North,Chandigarh,45000,6.2,4,3.2,1052.0,2.9,2,Yes,1,Yes,0,No Claim,0,0.5783,High,2000,3.0
APP-00144,2025-01-05,Washing Machine,Onida,Authorized Dealer,North,Amritsar,27500,1.6,7,3.1,1199.0,3.9,0,No,0,No,1,Partially Approved,11000,0.0893,Low,700,4.0
APP-00145,2024-04-10,Washing Machine,Samsung,Online Marketplace,East,Ranchi,32000,3.2,2,2.6,820.0,1.8,1,Yes,0,Yes,0,No Claim,0,0.1795,Low,800,3.0
APP-00146,2025-10-13,Washing Machine,Samsung,Authorized Dealer,West,Vadodara,22000,5.4,6,2.7,1034.0,3.0,1,Yes,0,No,1,Approved,20000,0.2689,Medium,700,4.5
APP-00147,2025-11-18,Air Conditioner,Whirlpool,Authorized Dealer,West,Ahmedabad,62500,6.1,7,1,327.0,2.4,3,Yes,2,Yes,1,Partially Approved,78500,0.768,High,2700,1.7
APP-00148,2021-11-28,Air Conditioner,Godrej,Online Marketplace,North,Delhi,33500,2.4,3,6.0,2237.0,4.1,0,No,0,No,1,Approved,19500,0.1416,Low,800,5.0
APP-00149,2025-11-08,Refrigerator,Voltas,Authorized Dealer,West,Pune,45500,1.5,5,11.7,3833.0,7.7,0,No,0,No,0,No Claim,0,0.1031,Low,1100,4.9
APP-00150,2023-10-31,Refrigerator,Voltas,Authorized Dealer,West,Ahmedabad,38500,4.0,3,10.2,4091.0,6.7,2,Yes,1,Yes,1,Partially Approved,33000,0.4805,High,1700,3.7
APP-00151,2025-10-02,Refrigerator,Voltas,Authorized Dealer,West,Ahmedabad,34500,4.8,3,6.5,2581.0,4.2,0,No,0,No,0,No Claim,0,0.1988,Medium,1100,2.7
APP-00152,2023-10-09,Microwave,Whirlpool,Unauthorized Reseller,North,Jaipur,7000,0.2,1,2.9,1140.0,2.0,1,Yes,1,Yes,0,No Claim,0,0.1322,Low,200,2.7
APP-00153,2022-08-28,Refrigerator,Samsung,Authorized Dealer,South,Coimbatore,53000,3.6,5,10.0,3445.0,7.2,3,Yes,1,No,0,No Claim,0,0.4531,High,2300,4.9
APP-00154,2025-12-05,Refrigerator,Samsung,Authorized Dealer,Central,Indore,33500,3.0,6,5.3,2078.0,4.9,0,No,0,Yes,0,No Claim,0,0.1211,Low,800,4.1
APP-00155,2025-04-05,Refrigerator,Bosch,Unauthorized Reseller,West,Pune,32500,7.3,3,5.7,1896.0,4.3,3,Yes,1,No,1,Approved,43500,0.8324,High,1400,3.7
APP-00156,2022-03-20,Refrigerator,Godrej,Unauthorized Reseller,East,Kolkata,48500,3.8,4,6.4,2047.0,4.4,1,Yes,2,No,0,No Claim,0,0.6434,High,2100,2.9
APP-00157,2022-09-21,Air Conditioner,Panasonic,Authorized Dealer,Central,Indore,66000,9.5,2,5.7,1795.0,3.9,2,Yes,0,No,1,Partially Approved,88500,0.7103,High,2900,3.2
APP-00158,2024-12-15,Washing Machine,Haier,Online Marketplace,North,Delhi,17000,1.3,4,3.8,1577.0,3.2,1,Yes,1,Yes,0,No Claim,0,0.2349,Medium,500,2.9
APP-00159,2021-12-29,Microwave,Voltas,Authorized Dealer,South,Chennai,18500,0.9,3,2.3,863.0,2.0,0,No,0,No,0,No Claim,0,0.0385,Low,500,3.8
APP-00160,2023-05-16,Air Conditioner,Samsung,Authorized Dealer,Central,Jabalpur,63500,0.4,5,9.3,3059.0,7.0,1,Yes,1,Yes,0,No Claim,0,0.1366,Low,1600,3.9
APP-00161,2021-01-16,Refrigerator,Godrej,Authorized Dealer,North,Dehradun,18000,7.1,5,6.4,2684.0,4.8,1,Yes,0,Yes,1,Approved,18000,0.5402,High,800,3.6
APP-00162,2024-08-09,Refrigerator,Haier,Authorized Dealer,West,Nagpur,36000,3.1,4,4.8,1758.0,3.8,1,Yes,1,Yes,1,Approved,25000,0.2779,Medium,1200,3.8
APP-00163,2021-06-04,Microwave,Bosch,Authorized Dealer,South,Hyderabad,8500,0.2,6,2.5,817.0,2.6,0,No,0,Yes,0,No Claim,0,0.0357,Low,200,3.9
APP-00164,2023-10-10,Refrigerator,Blue Star,Online Marketplace,Central,Bhopal,41500,0.9,3,7.8,2671.0,5.7,1,Yes,1,Yes,0,No Claim,0,0.1948,Medium,1300,2.8
APP-00165,2025-05-09,Refrigerator,Samsung,Authorized Dealer,South,Bengaluru,38500,1.4,6,3.7,1367.0,3.7,1,Yes,0,No,0,No Claim,0,0.0745,Low,1000,3.9
APP-00166,2023-01-07,Washing Machine,Bosch,Authorized Dealer,East,Siliguri,23500,4.9,2,3.3,1369.0,2.8,1,Yes,0,No,0,No Claim,0,0.1964,Medium,800,3.4
APP-00167,2024-03-04,Washing Machine,Godrej,Authorized Dealer,North,Chandigarh,28000,0.2,3,3.5,1422.0,3.0,0,Yes,0,No,0,No Claim,0,0.0425,Low,700,4.3
APP-00168,2023-01-27,Microwave,Samsung,Authorized Dealer,West,Vadodara,10500,3.0,2,1.2,400.0,1.4,1,Yes,1,No,0,No Claim,0,0.1259,Low,300,4.1
APP-00169,2024-06-09,Refrigerator,Voltas,Authorized Dealer,West,Nagpur,34500,0.9,4,10.9,3785.0,7.2,1,Yes,0,Yes,0,No Claim,0,0.1199,Low,900,2.8
APP-00170,2021-11-22,Refrigerator,O General,Authorized Dealer,Northeast,Guwahati,34500,0.2,5,8.8,2853.0,6.6,2,Yes,0,Yes,0,No Claim,0,0.0964,Low,900,4.1
APP-00171,2021-07-07,Washing Machine,Panasonic,Online Marketplace,North,Chandigarh,29500,5.2,5,2.1,682.0,2.4,1,Yes,1,No,1,Rejected,26000,0.4925,High,1300,4.0
APP-00172,2024-08-20,Washing Machine,Bosch,Online Marketplace,Northeast,Imphal,53000,3.8,2,3.4,1146.0,2.4,1,Yes,1,Yes,0,No Claim,0,0.3363,Medium,1700,2.7
APP-00173,2023-02-26,Air Conditioner,Haier,Unauthorized Reseller,East,Patna,26500,6.9,6,10.3,4132.0,7.2,3,Yes,1,No,1,Rejected,35500,0.9047,High,1200,3.4
APP-00174,2022-05-23,Washing Machine,IFB,Online Marketplace,Northeast,Imphal,30000,0.6,2,4.7,1970.0,3.4,1,Yes,0,No,0,No Claim,0,0.0923,Low,800,3.9
APP-00175,2021-06-29,Refrigerator,Bosch,Online Marketplace,Northeast,Imphal,66500,4.0,6,7.3,2818.0,6.1,1,Yes,0,No,0,No Claim,0,0.2846,Medium,2100,3.6
APP-00176,2025-02-07,Air Conditioner,Whirlpool,Authorized Dealer,South,Bengaluru,32000,9.5,2,11.7,3969.0,7.0,3,Yes,2,Yes,1,Approved,48500,0.9397,High,1400,3.8
APP-00177,2025-12-27,Refrigerator,O General,Authorized Dealer,South,Chennai,26500,1.0,3,8.8,3647.0,6.1,2,Yes,0,No,0,No Claim,0,0.0943,Low,700,2.8
APP-00178,2021-02-16,Air Conditioner,Panasonic,Online Marketplace,South,Thiruvananthapuram,44500,0.9,3,7.9,3059.0,5.2,1,Yes,1,Yes,1,Approved,27500,0.217,Medium,1400,2.8
APP-00179,2025-04-24,Washing Machine,Panasonic,Online Marketplace,East,Bhubaneswar,35500,0.6,6,0.7,242.0,1.7,1,Yes,0,No,0,No Claim,0,0.0915,Low,900,3.0
APP-00180,2024-01-02,Air Conditioner,LG,Online Marketplace,North,Jaipur,28000,2.2,1,8.9,3736.0,5.2,1,Yes,0,No,0,No Claim,0,0.1345,Low,700,3.1
APP-00181,2025-04-07,Microwave,LG,Unauthorized Reseller,Central,Raipur,14000,8.1,7,1.9,782.0,2.9,3,Yes,0,No,1,Approved,20500,0.7687,High,600,3.6
APP-00182,2023-02-04,Washing Machine,LG,Online Marketplace,East,Patna,27000,3.4,7,3.2,995.0,4.0,1,Yes,1,No,0,No Claim,0,0.323,Medium,900,3.3
APP-00183,2024-11-22,Air Conditioner,LG,Authorized Dealer,South,Chennai,39500,2.1,2,7.0,2880.0,4.6,,Yes,1,Yes,0,No Claim,0,0.217,Medium,1300,1.9
APP-00184,2023-03-31,Refrigerator,Godrej,Authorized Dealer,Northeast,Guwahati,21500,1.0,2,13.3,5165.0,7.9,1, yes ,1,Yes,0,No Claim,0,0.2072,Medium,700,3.8
APP-00185,2024-06-25,Washing Machine,Panasonic,Authorized Dealer,North,Chandigarh,22500,4.8,4,2.9,972.0,2.4,2,Yes,1,No,1,Approved,24500,0.4329,High,1000,3.0
APP-00186,2025-02-09,Air Conditioner,Whirlpool,Online Marketplace,North,Amritsar,110500,2.3,2,6.6,2154.0,4.0,0,No,0,No,0,No Claim,0,0.1098,Low,2800,4.6
APP-00187,2021-01-29,Refrigerator,Samsung,Authorized Dealer,Northeast,Agartala,32000,0.3,7,8.7,3243.0,7.0,1,Yes,0,No,0,No Claim,0,0.072,Low,800,4.2
APP-00188,2024-10-14,Microwave,LG,Unauthorized Reseller,North,Lucknow,8000,0.4,5,0.2,81.0,1.5,1,Yes,0,No,0,No Claim,0,0.0724,Low,200,4.6
APP-00189,2023-05-16,Washing Machine,Whirlpool,Unauthorized Reseller,Central,Bhopal,65500,7.3,6,3.9,1261.0,3.6,1,Yes,2,No,1,Approved,68000,0.8526,High,2900,4.1
APP-00190,2025-02-12,Washing Machine,Bosch, Online Marketplace ,North,Delhi,39000,1.3,7,2.1,727.0,2.6,1,Yes,1,No,0,No Claim,0,0.1805,Medium,1200,4.0
APP-00191,2023-01-13,Washing Machine,Haier,Unauthorized Reseller,North,Delhi,25500,2.5,4,3.7,1371.0,2.9,2,Yes,2,Yes,1,Approved,20500,0.6311,High,1100,3.4
APP-00192,2023-08-30,Microwave,Panasonic,Authorized Dealer,North,Dehradun,8000,1.6,5,0.8,256.0,1.7,1,Yes,0,Yes,0,No Claim,0,0.0802,Low,200,4.4
APP-00193,2025-02-04,Air Conditioner,Voltas,Authorized Dealer,South,Kochi,65500,0.2,4,10.6,4335.0,7.0,2, yes ,0,Yes,0,No Claim,0,0.1312,Low,1600,3.7
APP-00194,2021-11-05,Washing Machine,Blue Star,Authorized Dealer,West,Surat,17500,1.3,7,3.3,1304.0,3.6,2,Yes,0,Yes,0,No Claim,0,0.1442,Low,400,4.7
APP-00195,2022-04-24,Microwave,Godrej,Online Marketplace,West,Pune,11000,0.3,5,0.2,76.0,1.3,0,No,0,No,0,No Claim,0,0.0489,Low,300,4.9
APP-00196,2024-09-07,Washing Machine,blue star,Authorized Dealer,East,Kolkata,25500,5.4,6,0.6,196.0,2.1,2,Yes,2,No,1,Partially Approved,24500,0.6044,High,1100,3.6
APP-00197,2025-05-06,Refrigerator,Whirlpool,Authorized Dealer,North,Delhi,34000,8.6,4,10.3,3845.0,6.8,2,Yes,1,Yes,1,Approved,42000,0.8235,High,1500,3.8
APP-00198,2022-01-18,Washing Machine,Onida,Authorized Dealer,West,Surat,16000,2.2,7,4.3,1790.0,4.4,1,Yes,1,Yes,0,No Claim,0,0.2753,Medium,500,3.5
APP-00199,2025-10-22,Air Conditioner,Whirlpool,Unauthorized Reseller,South,Kochi,20000,7.0,2,9.9,3461.0,6.2,2,Yes,2,Yes,1,Rejected,24500,0.8988,High,900,3.1
APP-00200,2025-02-01,Microwave,Panasonic,Authorized Dealer,Central,Gwalior,8500,3.2,1,0.8,332.0,1.0,2,Yes,1,No,0,No Claim,0,0.1934,Medium,300,4.3
APP-00201,2021-12-31,Refrigerator,LG,Unauthorized Reseller,Central,Indore,37500,1.4,,9.1,3094.0,5.3,2,Yes,0,Yes,0,No Claim,0,0.2165,Medium,1200,2.9
APP-00202,2023-09-20,Refrigerator,Voltas,Online Marketplace,West,Pune,53000,7.0,5,11.0,3889.0,8.0,2,Yes,1,Yes,0,No Claim,0,0.8348,High,2300,3.2
APP-00203,2021-06-03,Air Conditioner,Samsung,Authorized Dealer,South,Thiruvananthapuram,61000,0.8,1,9.0,3303.0,5.2,2,Yes,1,No,1,Rejected,41500,0.1366,Low,1500,3.3
APP-00204,2023-02-16,Air Conditioner,IFB,Authorized Dealer,Northeast,Shillong,56000,2.2,2,11.8,4702.0,7.1,,Yes,1,Yes,0,No Claim,0,0.2713,Medium,1800,4.2
APP-00205,2025-05-09,Washing Machine,Godrej,Online Marketplace,North,Dehradun,29500,9.5,7,0.3,115.0,1.6,3,Yes,1,Yes,1,Approved,45500,0.9264,High,1300,3.1
APP-00206,2021-08-29,Microwave,Whirlpool,Online Marketplace,South,Coimbatore,13500,0.9,6,2.0,806.0,2.8,1,Yes,1,No,0,No Claim,0,0.1293,Low,300,3.6
APP-00207,2025-06-25,Refrigerator,LG,Authorized Dealer,West,Surat,58500,1.1,4,12.9,5231.0,8.4,2,Yes,2,No,0,No Claim,0,0.3017,Medium,1900,3.9
APP-00208,2025-08-07,Air Conditioner,LG,Authorized Dealer,West,Pune,47500,1.3,2,4.7,1706.0,3.1,1,Yes,0,Yes,0,No Claim,0,0.0693,Low,1200,4.4
APP-00209,2021-11-04,Washing Machine,IFB,Authorized Dealer,Central,Bhopal,37500,0.2,,5.0,1755.0,4.2,0,No,0,Yes,0,No Claim,0,0.0597,Low,900,4.2
APP-00210,2025-02-22,Refrigerator,Godrej,Authorized Dealer,East,Kolkata,49000,0.2,6,5.8,1972.0,5.2,1,Yes,0,Yes,0,No Claim,0,0.0864,Low,1200,3.9
APP-00211,2022-04-09,Microwave,Blue Star,Online Marketplace,West,Surat,10000,2.9,2,1.9,756.0,1.6,0,No,0,No,1,Approved,5500,0.0917,Low,200,4.0
APP-00212,2023-03-22,Microwave,Godrej,Online Marketplace,South,Coimbatore,,6.3,5,2.5,1031.0,2.7,0,No,0,No,0,No Claim,0,0.3523,Medium,400,4.7
APP-00213,2021-07-20,Refrigerator,LG,Authorized Dealer,West,Ahmedabad,30500,5.9,6,8.5,3392.0,6.1,0,No,0,Yes,0,No Claim,0,0.3171,Medium,1000,3.7
APP-00214,2023-01-06,Refrigerator,LG,Authorized Dealer,West,Nagpur,88000,2.0,5,14.1,5683.0,9.4,2,Yes,2,Yes,1,Approved,67500,0.4541,High,3800,3.5
APP-00215,2025-09-10,Washing Machine,Panasonic,Online Marketplace,West,Ahmedabad,15000,5.2,2,3.1,1167.0,2.6,2,Yes,0,No,1,Approved,16500,0.4013,Medium,500,4.2
APP-00216,2024-10-18,Air Conditioner,LG,Online Marketplace,Northeast,Imphal,29500,1.6,7,13.7,5524.0,9.6,2,Yes,1,Yes,1,Approved,20000,0.4217,High,1300,3.6
APP-00217,2021-09-26,Microwave,Bosch,Unauthorized Reseller,South,Kochi,4500,0.3,5,2.1,854.0,2.8,1,Yes,0,No,0,No Claim,0,0.0829,Low,100,3.6
APP-00218,2022-05-03,Washing Machine,LG,Authorized Dealer,West,Pune,55000,3.0,4,2.9,1106.0,2.8,2,Yes,0,No,0,No Claim,0,0.1498,Low,1400,3.8
APP-00219,2025-08-13,Washing Machine,Godrej,Authorized Dealer,East,Kolkata,38500,3.2,3,3.6,1372.0,3.1,1,Yes,1,Yes,0,No Claim,0,0.2809,Medium,1200,4.4
APP-00220,2023-01-02,Washing Machine,IFB,Authorized Dealer,West,Mumbai,26000,2.3,5,4.5,1780.0,3.8,0,No,0,No,0,No Claim,0,0.1007,Low,600,4.8
APP-00221,2022-11-15,Air Conditioner,LG,Online Marketplace,West,Vadodara,57000,3.6,5,10.4,3774.0,7.5,2,Yes,0,No,0,No Claim,0,0.3443,Medium,1800,3.9
APP-00222,2024-10-30,Refrigerator,Panasonic,Authorized Dealer,West,Pune,34000,0.2,2,4.2,1732.0,3.2,1,Yes,0,No,0,No Claim,0,0.0468,Low,800,4.5
APP-00223,2022-11-11,Washing Machine,Godrej,Authorized Dealer,North,Delhi,37500,1.7,3,3.0,1159.0,2.1,1,Yes,0,Yes,0,No Claim,0,0.111,Low,900,4.7
APP-00224,2024-06-07,Air Conditioner,Bosch,Authorized Dealer,Central,Bhopal,97000,3.2,2,8.7,3487.0,5.5,1,Yes,0,Yes,0,No Claim,0,0.1702,Low,2400,4.0
APP-00225,2025-06-12,Microwave,LG,Authorized Dealer,West,Vadodara,8500,9.5,1,0.3,116.0,0.2,1,Yes,1,No,1,Approved,11000,0.5727,High,400,3.3
APP-00226,2023-03-14,Microwave,Haier,Unauthorized Reseller,East,Siliguri,13500,6.3,4,3.1,1246.0,3.0,1,Yes,0,No,1,Approved,12500,0.5167,High,600,3.0
APP-00227,2022-07-09,Refrigerator,Voltas,Authorized Dealer,West,Vadodara,36500,2.8,3,6.4,2651.0,4.1,2,Yes,2,Yes,1,Approved,29500,0.4502,High,1600,3.2
APP-00228,2025-04-24,Washing Machine,LG,Authorized Dealer,North,Chandigarh,27000,2.1,3,3.9,1247.0,2.7,0,No,0,No,0,No Claim,0,0.0607,Low,700,4.4
APP-00229,2023-03-03,Microwave,Whirlpool,Unauthorized Reseller,North,Jaipur,13000,6.2,5,1.1,455.0,2.2,1,Yes,1,No,1,Partially Approved,13500,0.5818,High,600,3.8
APP-00230,2024-02-27,Air Conditioner,Samsung,Authorized Dealer,West,Mumbai,39000,5.0,2,14.3,4534.0,8.8,4,Yes,1,Yes,1,Partially Approved,55000,0.7187,High,1700,2.8
APP-00231,2025-02-23,Air Conditioner,IFB,Online Marketplace,South,Chennai,19000,3.0,1,7.3,3031.0,4.1,1,Yes,1,Yes,1,Partially Approved,13000,0.3471,Medium,600,3.0
APP-00232,2021-05-26,Air Conditioner,Haier,Authorized Dealer,West,Nagpur,29500,0.5,4,5.9,2416.0,4.6,0,No,0,No,0,No Claim,0,0.0541,Low,700,3.3
APP-00233,2022-09-12,Refrigerator,Haier,Authorized Dealer,North,Dehradun,34000,2.2,2,7.6,3174.0,5.0,1,Yes,0,Yes,0,No Claim,0,0.1406,Low,800,4.4
APP-00234,2025-05-30,Refrigerator,Onida,Online Marketplace,Central,Bhopal,32500,0.5,5,8.0,2955.0,5.8,0,No,0,No,0,No Claim,0,0.0932,Low,800,5
APP-00235,2025-09-05,Microwave,LG,Online Marketplace,South,Bengaluru,8500,9.5,3,2.6,842.0,2.0,1,Yes,0,No,1,Approved,11000,0.6037,High,400,4.1
APP-00236,2024-07-01,Refrigerator,Haier,Authorized Dealer,North,Dehradun,45000,0.2,1,6.7,2682.0,4.3,2,Yes,0,No,0,No Claim,0,0.0742,Low,1100,3.4
APP-00237,2023-02-06,Microwave,Whirlpool,Authorized Dealer,North,Delhi,14500,1.2,2,1.1,435.0,0.9,1,Yes,1,No,0,No Claim,0,0.0738,Low,400,3.4
APP-00238,2025-11-14,Refrigerator,IFB,Online Marketplace,North,Dehradun,37500,0.8,2,6.2,1986.0,4.2,0,No,0,Yes,0,No Claim,0,0.0853,Low,900,3.3
APP-00239,2021-03-09,Air Conditioner,LG,Online Marketplace,Central,Raipur,46500,5.3,1,7.3,2885.0,4.2,1,Yes,1,No,0,No Claim,0,0.4351,High,2000,2.5
APP-00240,2022-09-16,Refrigerator,Haier,Online Marketplace,West,Pune,31500,4.9,3,10.9,3569.0,7.1,2,Yes,0,No,0,No Claim,0,0.5017,High,1400,4.8
APP-00241,2022-06-11,Air Conditioner,IFB,Online Marketplace,East,Ranchi,62000,9.5,7,7.3,3014.0,5.9,2,Yes,2,No,1,Approved,78000,0.9475,High,2700,4.1
APP-00242,2025-10-24,Refrigerator,Panasonic,Online Marketplace,North,Amritsar,52500,2.0,4,7.5,2524.0,5.4,1,Yes,1,No,1,Rejected,28500,0.2573,Medium,1700,3.4
APP-00243,2021-11-11,Refrigerator,Godrej,Authorized Dealer,West,Mumbai,44500,0.3,1,5.4,2047.0,3.7,0,No,0,Yes,0,No Claim,0,0.0463,Low,1100,4.8
APP-00244,2022-04-04,Refrigerator,IFB,Online Marketplace,North,Delhi,44500,0.6,5,4.1,1591.0,3.9,0,No,0,No,0,No Claim,0,0.073,Low,1100,3.5
APP-00245,2021-02-09,Air Conditioner,LG,Authorized Dealer,South,Thiruvananthapuram,55500,9.5,,7.6,2594.0,5.7,2,Yes,1,No,1,Partially Approved,74000,0.8308,High,2400,3.8
APP-00246,2022-10-21,Microwave,Godrej,Online Marketplace,South,Hyderabad,19500,3.3,2,0.6,223.0,0.9,1,Yes,1,No,1,Approved,17000,0.2381,Medium,600,3.4
APP-00247,2021-12-05,Washing Machine,Blue Star,Authorized Dealer,Northeast,Guwahati,29000,0.3,3,5.9,2466.0,4.0,2,Yes,0,Yes,0,No Claim,0,0.0932,Low,700,4.4
APP-00248,2022-12-07,Washing Machine,Voltas,Authorized Dealer,South,Coimbatore,41500,4.6,5,2.1,692.0,2.6,2,Yes,0,Yes,0,No Claim,0,0.3425,Medium,1300,3.5
APP-00249,2025-10-05,Washing Machine,Whirlpool,Online Marketplace,East,Kolkata,,1.2,1,4.1,1322.0,2.7,1,Yes,1,No,1,Approved,16000,0.1431,Low,700,3.6
APP-00250,2025-06-18,refrigerator,Onida,Authorized Dealer,East,Guwahati,55500,6.0,6,3.5,1240.0,3.9,1,Yes,0,Yes,1,Partially Approved,58500,0.4182,Medium,1800,3.1
APP-00251,2024-02-21,Washing Machine,Samsung,Authorized Dealer,East,Kolkata,29000,0.8,3,3.5,1263.0,3.1,0,No,0,Yes,0,No Claim,0,0.0468,Low,700,4.6
APP-00252,2023-09-02,Refrigerator,Onida,Online Marketplace,South,Chennai,54500,9.5,6,6.2,2144.0,5.3,4,Yes,2,Yes,1,Partially Approved,88000,0.9738,High,2400,1.9
APP-00253,2024-06-06,Washing Machine,LG,Online Marketplace,North,Amritsar,15000,4.5,1,1.7,586.0,1.2,2,Yes,1,No,1,Rejected,16000,0.3745,Medium,500,3.0
APP-00254,2023-07-25,Washing Machine,Onida,Authorized Dealer,West,Mumbai,33000,1.6,4,4.1,1650.0,3.4,1,Yes,0,Yes,0,No Claim,0,0.1233,Low,800,4.6
APP-00255,2025-03-17,Air Conditioner,Whirlpool,Authorized Dealer,Central,Raipur,70500,0.9,3,7.3,3044.0,5.1,0,No,0,No,0,No Claim,0,0.0522,Low,1800,5
APP-00256,2021-08-25,Washing Machine,Voltas,Authorized Dealer,South,Bengaluru,15000,0.2,2,4.1,1372.0,3.0,2,Yes,1,No,0,No Claim,0,0.1192,Low,400,3.4
APP-00257,2025-09-11,Washing Machine,Samsung,Online Marketplace,West,Mumbai,54000,1.6,1,2.0,638.0,1.7,1,Yes,0,No,0,No Claim,0,0.0833,Low,1400,3.6
APP-00258,2021-04-21,Microwave,Panasonic,Online Marketplace,Northeast,Guwahati,11500,1.8,7,1.4,511.0,2.6,0,No,0,Yes,0,No Claim,0,0.1072,Low,300,4.4
APP-00259,2025-03-07,Microwave,Bosch,Authorized Dealer,Central,Gwalior,17000,1.5,2,2.4,868.0,2.2,0,No,0,No,0,No Claim,0,0.0362,Low,400,3.6
APP-00260,2023-07-01,Air Conditioner,Samsung,Online Marketplace,North,Delhi,43500,2.2,7,9.2,3804.0,7.4,1,Yes,2,Yes,1,Approved,31000,0.4765,High,1900,3.6
APP-00261,2023-09-10,Refrigerator,Haier,Online Marketplace,South,Chennai,26500,8.8,7,3.1,969.0,3.3,1,Yes,0,Yes,1,Approved,30000,0.7525,High,1200,4.7
APP-00262,2023-10-22,Refrigerator,LG,Online Marketplace,West,Nagpur,28500,1.4,6,5.7,1912.0,4.9,0,No,0,No,1,Approved,12000,0.0847,Low,700,3.9
APP-00263,2023-12-07,Washing Machine,O General,Authorized Dealer,South,Chennai,26000,1.0,6,2.7,1064.0,3.2,1,Yes,0,No,0,No Claim,0,0.0661,Low,600,4.5
APP-00264,2023-08-31,Refrigerator,LG,Online Marketplace,Central,Bhopal,26500,5.7,7,1.2,461.0,2.3,1,Yes,1,Yes,1,Approved,22500,0.5177,High,1200,2.9
APP-00265,2024-06-25,Refrigerator,LG,Authorized Dealer,South,Chennai,68000,1.7,2,6.6,2480.0,4.0,0,No,0,No,0,No Claim,0,0.0524,Low,1700,2.7
APP-00266,2024-08-27,Refrigerator,O General,Online Marketplace,East,Patna,26500,3.7,3,13.6,5200.0,8.5,1,Yes,1,No,0,No Claim,0,0.4122,Medium,800,3.7
APP-00267,2021-12-31,Air Conditioner,Whirlpool,Online Marketplace,South,Bengaluru,40500,3.6,4,5.8,2034.0,4.5,0,No,0,No,1,Approved,23500,0.1795,Low,1000,3.8
APP-00268,2025-12-15,Air Conditioner,Voltas,Authorized Dealer,Northeast,Imphal,58000,2.6,6,9.7,3355.0,6.8,1,Yes,1,No,0,No Claim,0,0.294,Medium,1900,4.3
APP-00269,2025-03-07,Washing Machine,LG,Authorized Dealer,West,Vadodara,28500,0.8,7,1.2,495.0,2.3,1,Yes,1,Yes,1,Partially Approved,16500,0.1149,Low,700,5
APP-00270,2022-04-05,Refrigerator,Haier,Online Marketplace,Central,Bhopal,34500,5.2,6,5.5,2229.0,4.9,0,No,0,No,1,Approved,25000,0.3416,Medium,1100,4.6
APP-00271,2025-10-28,Air Conditioner,Whirlpool,Online Marketplace,South,Coimbatore,21500,1.1,6,6.8,2510.0,5.1,2,Yes,1,No,0,No Claim,0,0.2621,Medium,700,3.9
APP-00272,2021-03-24,Refrigerator,Bosch,Authorized Dealer,South,Coimbatore,34500,5.1,2,1.6,633.0,1.7,1,Yes,0,Yes,0,No Claim,0,0.2047,Medium,1100,4.1
APP-00273,2024-07-10,Refrigerator,O General,Authorized Dealer,North,Amritsar,38500,9.5,6,6.4,2247.0,5.0,2,Yes,1,Yes,1,Approved,51000,0.8428,High,1700,4.4
APP-00274,2024-02-28,Microwave,Blue Star,Online Marketplace,South,Bengaluru,14500,9.5,1,0.2,69.0,0.0,2,Yes,3,Yes,1,Rejected,17500,0.9218,High,600,3.7
APP-00275,2025-09-28,Refrigerator,LG,Online Marketplace,West,Nagpur,43500,3.8,,5.8,2281.0,3.8,1,Yes,0,No,0,No Claim,0,0.2033,Medium,1400,3.6
APP-00276,2021-10-04,Washing Machine,Haier,Authorized Dealer,West,Ahmedabad,49000,1.6,3,2.6,1079.0,2.3,0,No,0,No,0,No Claim,0,0.0646,Low,1200,4.1
APP-00277,2025-09-05,Air Conditioner,Samsung,Online Marketplace,South,Bengaluru,20500,4.4,7,13.0,4334.0,9.1,4,Yes,1,No,1,Partially Approved,24500,0.7699,High,900,1.5
APP-00278,2021-07-13,Air Conditioner,LG,Authorized Dealer,West,Vadodara,49500,1.2,4,3.7,1196.0,2.9,2,Yes,1,No,0,No Claim,0,0.1354,Low,1200,4.0
APP-00279,2021-04-27,Refrigerator,Panasonic,Online Marketplace,South,Hyderabad,43500,4.0,5,8.8,3056.0,6.4,1,Yes,1,No,1,Partially Approved,38500,0.4571,High,1900,3.7
